"2024-07-10 at 14:11"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2024-07-10	14:11:59	3.69754e2	1.93917e1	1.71715e1	5.14636e1	1.01373e2	8.8664712e-2	1.1706840e-1	1.2078111e1	7.2147846e-1	
2024-07-10	14:12:00	3.69305e2	1.94057e1	1.71832e1	5.14636e1	1.01374e2	8.8587226e-2	1.1712676e-1	1.2073915e1	7.1394019e-1	
2024-07-10	14:12:00	3.69116e2	1.94176e1	1.71933e1	5.14669e1	1.01377e2	8.8555870e-2	1.1717653e-1	1.2076432e1	7.1183328e-1	
2024-07-10	14:12:01	3.69748e2	1.94213e1	1.71971e1	5.14703e1	1.01382e2	8.8671026e-2	1.1719578e-1	1.2068879e1	7.1830873e-1	
2024-07-10	14:12:01	3.70502e2	1.94218e1	1.71969e1	5.14703e1	1.01378e2	8.8800134e-2	1.1719411e-1	1.2072236e1	7.2116584e-1	
2024-07-10	14:12:02	3.70570e2	1.94184e1	1.71939e1	5.14669e1	1.01377e2	8.8811340e-2	1.1717945e-1	1.2077271e1	7.1624922e-1	
2024-07-10	14:12:02	3.70895e2	1.94182e1	1.71949e1	5.14703e1	1.01384e2	8.8874397e-2	1.1718541e-1	1.2072236e1	7.1860384e-1	
2024-07-10	14:12:03	3.71817e2	1.94275e1	1.72014e1	5.14703e1	1.01377e2	8.9030084e-2	1.1721575e-1	1.2075593e1	7.2223381e-1	
2024-07-10	14:12:03	3.71874e2	1.94305e1	1.72038e1	5.14703e1	1.01377e2	8.9039983e-2	1.1722785e-1	1.2072236e1	7.1361227e-1	
2024-07-10	14:12:04	3.71617e2	1.94395e1	1.72134e1	5.14703e1	1.01392e2	8.9008331e-2	1.1727917e-1	1.2082307e1	7.1039652e-1	
2024-07-10	14:12:04	3.71299e2	1.94510e1	1.72209e1	5.14703e1	1.01380e2	8.8941936e-2	1.1731308e-1	1.2084825e1	7.2216968e-1	
2024-07-10	14:12:05	3.70627e2	1.94639e1	1.72309e1	5.14703e1	1.01377e2	8.8821172e-2	1.1736178e-1	1.2089021e1	7.1871442e-1	
2024-07-10	14:12:05	3.70616e2	1.94743e1	1.72405e1	5.14702e1	1.01384e2	8.8825702e-2	1.1741119e-1	1.2089021e1	7.1749687e-1	
2024-07-10	14:12:06	3.70265e2	1.94706e1	1.72362e1	5.14769e1	1.01376e2	8.8755187e-2	1.1738598e-1	1.2093217e1	7.1793718e-1	
2024-07-10	14:12:06	3.68984e2	1.94939e1	1.72553e1	5.14769e1	1.01377e2	8.8531675e-2	1.1748141e-1	1.2096574e1	7.1442131e-1	
2024-07-10	14:12:07	3.69002e2	1.95227e1	1.72809e1	5.14736e1	1.01392e2	8.8548479e-2	1.1761283e-1	1.2079789e1	7.1346855e-1	
2024-07-10	14:12:07	3.69128e2	1.95288e1	1.72838e1	5.14736e1	1.01378e2	8.8558673e-2	1.1762338e-1	1.2077271e1	7.2123584e-1	
2024-07-10	14:12:08	3.69297e2	1.95319e1	1.72856e1	5.14703e1	1.01374e2	8.8585319e-2	1.1763197e-1	1.2083985e1	7.1908884e-1	
2024-07-10	14:12:08	3.69556e2	1.95321e1	1.72872e1	5.14703e1	1.01383e2	8.8639316e-2	1.1764270e-1	1.2078950e1	7.1642189e-1	
2024-07-10	14:12:09	3.69047e2	1.95369e1	1.72904e1	5.14703e1	1.01378e2	8.8545436e-2	1.1765694e-1	1.2070558e1	7.1764855e-1	
2024-07-10	14:12:09	3.68943e2	1.95495e1	1.73009e1	5.14703e1	1.01381e2	8.8529586e-2	1.1770993e-1	1.2078111e1	7.1408200e-1	
2024-07-10	14:12:10	3.68112e2	1.95437e1	1.72968e1	5.14703e1	1.01384e2	8.8386116e-2	1.1769038e-1	1.2082307e1	7.1343088e-1	
2024-07-10	14:12:10	3.67197e2	1.95473e1	1.72996e1	5.14736e1	1.01384e2	8.8223457e-2	1.1770343e-1	1.2098252e1	7.1961851e-1	
2024-07-10	14:12:11	3.67123e2	1.95619e1	1.73106e1	5.14736e1	1.01379e2	8.8205995e-2	1.1775684e-1	1.2084825e1	7.2023105e-1	
2024-07-10	14:12:11	3.67155e2	1.95659e1	1.73144e1	5.14736e1	1.01382e2	8.8214988e-2	1.1777651e-1	1.2081468e1	7.1741828e-1	
2024-07-10	14:12:12	3.65881e2	1.95732e1	1.73195e1	5.14736e1	1.01377e2	8.7985696e-2	1.1780077e-1	1.2078950e1	7.1946296e-1	
2024-07-10	14:12:12	3.66205e2	1.95772e1	1.73238e1	5.14736e1	1.01384e2	8.8049049e-2	1.1782389e-1	1.2071397e1	7.1438865e-1	
2024-07-10	14:12:13	3.67029e2	1.95931e1	1.73395e1	5.14669e1	1.01403e2	8.8212852e-2	1.1790871e-1	1.2073915e1	7.1000757e-1	
2024-07-10	14:12:13	3.66691e2	1.96216e1	1.73598e1	5.14702e1	1.01385e2	8.8136911e-2	1.1800378e-1	1.2081468e1	7.1863126e-1	
2024-07-10	14:12:14	3.66208e2	1.96289e1	1.73645e1	5.14769e1	1.01377e2	8.8043155e-2	1.1802303e-1	1.2073075e1	7.2274913e-1	
2024-07-10	14:12:14	3.65947e2	1.96313e1	1.73671e1	5.14736e1	1.01382e2	8.8002262e-2	1.1803853e-1	1.2084825e1	7.1661176e-1	
2024-07-10	14:12:15	3.66749e2	1.96335e1	1.73677e1	5.14736e1	1.01374e2	8.8136787e-2	1.1803925e-1	1.2072236e1	7.1832966e-1	
2024-07-10	14:12:15	3.67810e2	1.96323e1	1.73677e1	5.14736e1	1.01380e2	8.8329429e-2	1.1804080e-1	1.2075593e1	7.1459841e-1	
2024-07-10	14:12:16	3.67917e2	1.96336e1	1.73693e1	5.14736e1	1.01384e2	8.8351669e-2	1.1804986e-1	1.2082307e1	7.1304278e-1	
2024-07-10	14:12:16	3.67063e2	1.96347e1	1.73702e1	5.14736e1	1.01384e2	8.8200931e-2	1.1805403e-1	1.2086503e1	7.2005796e-1	
2024-07-10	14:12:17	3.66092e2	1.96381e1	1.73725e1	5.14703e1	1.01381e2	8.8027477e-2	1.1806541e-1	1.2077271e1	7.1938877e-1	
2024-07-10	14:12:17	3.65272e2	1.96327e1	1.73687e1	5.14669e1	1.01384e2	8.7886219e-2	1.1804848e-1	1.2073915e1	7.1764283e-1	
2024-07-10	14:12:18	3.66500e2	1.96492e1	1.73811e1	5.14669e1	1.01379e2	8.8098764e-2	1.1810874e-1	1.2080628e1	7.1903934e-1	
2024-07-10	14:12:18	3.67244e2	1.96703e1	1.73993e1	5.14703e1	1.01387e2	8.8236513e-2	1.1820059e-1	1.2082307e1	7.1358537e-1	
2024-07-10	14:12:19	3.66829e2	1.96799e1	1.74074e1	5.14736e1	1.01390e2	8.8165102e-2	1.1824095e-1	1.2073075e1	7.1204023e-1	
2024-07-10	14:12:19	3.68521e2	1.96716e1	1.73999e1	5.14769e1	1.01384e2	8.8458061e-2	1.1820137e-1	1.2078111e1	7.2118372e-1	
2024-07-10	14:12:20	3.68811e2	1.96700e1	1.73975e1	5.14736e1	1.01377e2	8.8503541e-2	1.1818826e-1	1.2071397e1	7.2125487e-1	
2024-07-10	14:12:20	3.66125e2	1.96732e1	1.74007e1	5.14703e1	1.01381e2	8.8033857e-2	1.1820626e-1	1.2070558e1	7.1892395e-1	
2024-07-10	14:12:21	3.64271e2	1.96623e1	1.73915e1	5.14736e1	1.01378e2	8.7702035e-2	1.1815851e-1	1.2082307e1	7.1727828e-1	
2024-07-10	14:12:21	3.64948e2	1.96590e1	1.73891e1	5.14736e1	1.01380e2	8.7823448e-2	1.1814725e-1	1.2082307e1	7.1742715e-1	
2024-07-10	14:12:22	3.65360e2	1.96574e1	1.73906e1	5.14736e1	1.01397e2	8.7912263e-2	1.1815929e-1	1.2073915e1	7.1069998e-1	
2024-07-10	14:12:22	3.65566e2	1.96576e1	1.73887e1	5.14769e1	1.01385e2	8.7936697e-2	1.1814576e-1	1.2083985e1	7.2058033e-1	
2024-07-10	14:12:23	3.65762e2	1.96528e1	1.73835e1	5.14802e1	1.01376e2	8.7962808e-2	1.1811667e-1	1.2086503e1	7.2173719e-1	
2024-07-10	14:12:23	3.66140e2	1.96679e1	1.73976e1	5.14802e1	1.01388e2	8.8040714e-2	1.1819005e-1	1.2083985e1	7.1755208e-1	
2024-07-10	14:12:24	3.66536e2	1.96905e1	1.74145e1	5.14802e1	1.01380e2	8.8103590e-2	1.1827182e-1	1.2092378e1	7.1864986e-1	
2024-07-10	14:12:24	3.66551e2	1.96815e1	1.74076e1	5.14802e1	1.01382e2	8.8107881e-2	1.1823803e-1	1.2096574e1	7.1478576e-1	
2024-07-10	14:12:25	3.66347e2	1.96821e1	1.74086e1	5.14769e1	1.01386e2	8.8075876e-2	1.1824518e-1	1.2079789e1	7.1485905e-1	
2024-07-10	14:12:25	3.67202e2	1.96850e1	1.74107e1	5.14802e1	1.01384e2	8.8224411e-2	1.1825382e-1	1.2082307e1	7.2098498e-1	
2024-07-10	14:12:26	3.67965e2	1.96955e1	1.74195e1	5.14769e1	1.01386e2	8.8361854e-2	1.1829912e-1	1.2083985e1	7.2029790e-1	
2024-07-10	14:12:26	3.66580e2	1.97131e1	1.74333e1	5.14769e1	1.01384e2	8.8116054e-2	1.1836773e-1	1.2082307e1	7.1911435e-1	
2024-07-10	14:12:27	3.64893e2	1.97222e1	1.74397e1	5.14836e1	1.01378e2	8.7811288e-2	1.1839634e-1	1.2078950e1	7.2095737e-1	
2024-07-10	14:12:27	3.64034e2	1.97307e1	1.74463e1	5.14802e1	1.01377e2	8.7658348e-2	1.1842930e-1	1.2087342e1	7.1613435e-1	
2024-07-10	14:12:28	3.64613e2	1.97220e1	1.74413e1	5.14736e1	1.01390e2	8.7773799e-2	1.1840969e-1	1.2085664e1	7.1416020e-1	
2024-07-10	14:12:28	3.65665e2	1.97274e1	1.74448e1	5.14769e1	1.01384e2	8.7954702e-2	1.1842489e-1	1.2079789e1	7.1912899e-1	
2024-07-10	14:12:29	3.66140e2	1.97311e1	1.74484e1	5.14769e1	1.01388e2	8.8041839e-2	1.1844366e-1	1.2085664e1	7.1919388e-1	
2024-07-10	14:12:29	3.65955e2	1.97284e1	1.74460e1	5.14769e1	1.01387e2	8.8008041e-2	1.1843138e-1	1.2083146e1	7.1995553e-1	
2024-07-10	14:12:30	3.66079e2	1.97428e1	1.74552e1	5.14802e1	1.01372e2	8.8015670e-2	1.1847215e-1	1.2081468e1	7.1968526e-1	
2024-07-10	14:12:30	3.65295e2	1.97529e1	1.74637e1	5.14802e1	1.01374e2	8.7879838e-2	1.1851549e-1	1.2074754e1	7.1494541e-1	
2024-07-10	14:12:31	3.64877e2	1.97554e1	1.74688e1	5.14769e1	1.01394e2	8.7824401e-2	1.1854743e-1	1.2076432e1	7.1185169e-1	
2024-07-10	14:12:31	3.64840e2	1.97562e1	1.74678e1	5.14736e1	1.01383e2	8.7808723e-2	1.1853992e-1	1.2066361e1	7.2221879e-1	
2024-07-10	14:12:32	3.64518e2	1.97481e1	1.74608e1	5.14736e1	1.01380e2	8.7749061e-2	1.1850446e-1	1.2084825e1	7.2393679e-1	
2024-07-10	14:12:32	3.63822e2	1.97619e1	1.74724e1	5.14769e1	1.01384e2	8.7628002e-2	1.1856228e-1	1.2084825e1	7.1940994e-1	
2024-07-10	14:12:33	3.63692e2	1.97688e1	1.74773e1	5.14836e1	1.01380e2	8.7600593e-2	1.1858427e-1	1.2069718e1	7.1902031e-1	
2024-07-10	14:12:33	3.64514e2	1.97793e1	1.74858e1	5.14802e1	1.01381e2	8.7747516e-2	1.1862748e-1	1.2074754e1	7.1349077e-1	
2024-07-10	14:12:34	3.63937e2	1.97808e1	1.74886e1	5.14802e1	1.01391e2	8.7654352e-2	1.1864429e-1	1.2093217e1	7.1389193e-1	
2024-07-10	14:12:34	3.63702e2	1.97793e1	1.74865e1	5.14802e1	1.01385e2	8.7607202e-2	1.1863207e-1	1.2082307e1	7.2204499e-1	
2024-07-10	14:12:35	3.62469e2	1.97872e1	1.74926e1	5.14835e1	1.01383e2	8.7386722e-2	1.1866134e-1	1.2085664e1	7.1948809e-1	
2024-07-10	14:12:35	3.61135e2	1.97964e1	1.75016e1	5.14802e1	1.01394e2	8.7159814e-2	1.1870998e-1	1.2077271e1	7.1685667e-1	
2024-07-10	14:12:36	3.61467e2	1.98037e1	1.75056e1	5.14836e1	1.01382e2	8.7207851e-2	1.1872577e-1	1.2079789e1	7.1969347e-1	
2024-07-10	14:12:36	3.61678e2	1.97984e1	1.75011e1	5.14802e1	1.01380e2	8.7244148e-2	1.1870348e-1	1.2092378e1	7.1517400e-1	
2024-07-10	14:12:37	3.62055e2	1.98146e1	1.75156e1	5.14802e1	1.01390e2	8.7320270e-2	1.1877876e-1	1.2092378e1	7.1351976e-1	
2024-07-10	14:12:37	3.63172e2	1.98057e1	1.75066e1	5.14802e1	1.01379e2	8.7508144e-2	1.1873084e-1	1.2085664e1	7.1948952e-1	
2024-07-10	14:12:38	3.63844e2	1.97944e1	1.74976e1	5.14835e1	1.01379e2	8.7626752e-2	1.1868518e-1	1.2069718e1	7.2286596e-1	
2024-07-10	14:12:38	3.63258e2	1.98131e1	1.75135e1	5.14835e1	1.01385e2	8.7528343e-2	1.1876624e-1	1.2086503e1	7.1819872e-1	
2024-07-10	14:12:39	3.62975e2	1.98040e1	1.75053e1	5.14802e1	1.01379e2	8.7473449e-2	1.1872428e-1	1.2071397e1	7.1939582e-1	
2024-07-10	14:12:39	3.62651e2	1.98043e1	1.75057e1	5.14802e1	1.01379e2	8.7416229e-2	1.1872625e-1	1.2081468e1	7.1784644e-1	
2024-07-10	14:12:40	3.63808e2	1.98304e1	1.75287e1	5.14802e1	1.01393e2	8.7634382e-2	1.1884504e-1	1.2079789e1	7.1202616e-1	
2024-07-10	14:12:40	3.63957e2	1.98392e1	1.75341e1	5.14769e1	1.01383e2	8.7652206e-2	1.1886990e-1	1.2092378e1	7.2010793e-1	
2024-07-10	14:12:41	3.62089e2	1.98337e1	1.75292e1	5.14835e1	1.01380e2	8.7316570e-2	1.1884307e-1	1.2083146e1	7.2051997e-1	
2024-07-10	14:12:41	3.60128e2	1.98302e1	1.75273e1	5.14835e1	1.01386e2	8.6972827e-2	1.1883521e-1	1.2069718e1	7.1666145e-1	
2024-07-10	14:12:42	3.59482e2	1.98484e1	1.75414e1	5.14802e1	1.01382e2	8.6855592e-2	1.1890518e-1	1.2083146e1	7.1876568e-1	
2024-07-10	14:12:42	3.60172e2	1.98727e1	1.75596e1	5.14769e1	1.01375e2	8.6972951e-2	1.1899524e-1	1.2091538e1	7.1449236e-1	
2024-07-10	14:12:43	3.60540e2	1.99172e1	1.75975e1	5.14769e1	1.01391e2	8.7052707e-2	1.1918890e-1	1.2078111e1	7.1566638e-1	
2024-07-10	14:12:43	3.60596e2	1.99336e1	1.76087e1	5.14736e1	1.01379e2	8.7053241e-2	1.1924266e-1	1.2088181e1	7.2086305e-1	
2024-07-10	14:12:44	3.59826e2	1.99019e1	1.75840e1	5.14802e1	1.01382e2	8.6917695e-2	1.1911851e-1	1.2092378e1	7.2032585e-1	
2024-07-10	14:12:44	3.59346e2	1.98614e1	1.75520e1	5.14835e1	1.01384e2	8.6832580e-2	1.1895817e-1	1.2083146e1	7.2093696e-1	
2024-07-10	14:12:45	3.59906e2	1.98396e1	1.75339e1	5.14835e1	1.01379e2	8.6927947e-2	1.1886614e-1	1.2068879e1	7.2049088e-1	
2024-07-10	14:12:45	3.59079e2	1.98698e1	1.75579e1	5.14802e1	1.01379e2	8.6781320e-2	1.1898702e-1	1.2072236e1	7.1343374e-1	
2024-07-10	14:12:46	3.57962e2	1.98835e1	1.75701e1	5.14835e1	1.01387e2	8.6588087e-2	1.1904913e-1	1.2083146e1	7.1206545e-1	
2024-07-10	14:12:46	3.59073e2	1.98836e1	1.75694e1	5.14802e1	1.01382e2	8.6782693e-2	1.1904531e-1	1.2093217e1	7.2271676e-1	
2024-07-10	14:12:47	3.59835e2	1.98820e1	1.75679e1	5.14769e1	1.01380e2	8.6917934e-2	1.1903804e-1	1.2082307e1	7.2332196e-1	
2024-07-10	14:12:47	3.59652e2	1.98768e1	1.75643e1	5.14835e1	1.01384e2	8.6887245e-2	1.1901944e-1	1.2079789e1	7.1649599e-1	
2024-07-10	14:12:48	3.59346e2	1.98801e1	1.75668e1	5.14835e1	1.01384e2	8.6832408e-2	1.1903220e-1	1.2083985e1	7.2029056e-1	
2024-07-10	14:12:48	3.59407e2	1.98931e1	1.75756e1	5.14835e1	1.01374e2	8.6834430e-2	1.1907333e-1	1.2076432e1	7.1485471e-1	
2024-07-10	14:12:49	3.59181e2	1.98954e1	1.75804e1	5.14802e1	1.01392e2	8.6811246e-2	1.1910319e-1	1.2077271e1	7.1516280e-1	
2024-07-10	14:12:49	3.59100e2	1.98928e1	1.75767e1	5.14835e1	1.01382e2	8.6786985e-2	1.1908090e-1	1.2084825e1	7.1986432e-1	
2024-07-10	14:12:50	3.58929e2	1.98819e1	1.75682e1	5.14802e1	1.01383e2	8.6758136e-2	1.1903989e-1	1.2081468e1	7.2120265e-1	
2024-07-10	14:12:50	3.59057e2	1.98960e1	1.75791e1	5.14802e1	1.01381e2	8.6779232e-2	1.1909335e-1	1.2070558e1	7.2134947e-1	
2024-07-10	14:12:51	3.59861e2	1.99095e1	1.75876e1	5.14836e1	1.01367e2	8.6909179e-2	1.1913108e-1	1.2089860e1	7.2323269e-1	
2024-07-10	14:12:51	3.58849e2	1.99049e1	1.75863e1	5.14769e1	1.01382e2	8.6743650e-2	1.1913084e-1	1.2076432e1	7.1295623e-1	
2024-07-10	14:12:52	3.56341e2	1.99087e1	1.75903e1	5.14769e1	1.01388e2	8.6300907e-2	1.1915224e-1	1.2073075e1	7.1196742e-1	
2024-07-10	14:12:52	3.56177e2	1.99037e1	1.75859e1	5.14802e1	1.01385e2	8.6268482e-2	1.1912870e-1	1.2072236e1	7.2032384e-1	
2024-07-10	14:12:53	3.58129e2	1.99014e1	1.75827e1	5.14769e1	1.01377e2	8.6610555e-2	1.1911112e-1	1.2074754e1	7.2031540e-1	
2024-07-10	14:12:53	3.57993e2	1.99002e1	1.75826e1	5.14769e1	1.01382e2	8.6590881e-2	1.1911207e-1	1.2073075e1	7.2186994e-1	
2024-07-10	14:12:54	3.57298e2	1.99074e1	1.75877e1	5.14769e1	1.01378e2	8.6463270e-2	1.1913645e-1	1.2080628e1	7.1957707e-1	
2024-07-10	14:12:54	3.57490e2	1.99121e1	1.75916e1	5.14802e1	1.01379e2	8.6498079e-2	1.1915576e-1	1.2093217e1	7.1606340e-1	
2024-07-10	14:12:55	3.56993e2	1.99056e1	1.75879e1	5.14802e1	1.01389e2	8.6417312e-2	1.1913973e-1	1.2090699e1	7.1375966e-1	
2024-07-10	14:12:55	3.56797e2	1.99023e1	1.75835e1	5.14802e1	1.01377e2	8.6372079e-2	1.1911421e-1	1.2104127e1	7.2267298e-1	
2024-07-10	14:12:56	3.56117e2	1.98970e1	1.75793e1	5.14835e1	1.01377e2	8.6250123e-2	1.1909282e-1	1.2089860e1	7.1923871e-1	
2024-07-10	14:12:56	3.56586e2	1.99000e1	1.75826e1	5.14802e1	1.01383e2	8.6339769e-2	1.1911177e-1	1.2073915e1	7.2238183e-1	
2024-07-10	14:12:57	3.57025e2	1.99179e1	1.75954e1	5.14769e1	1.01374e2	8.6410760e-2	1.1917376e-1	1.2069718e1	7.2162194e-1	
2024-07-10	14:12:57	3.56557e2	1.99248e1	1.76021e1	5.14769e1	1.01381e2	8.6333751e-2	1.1920934e-1	1.2083146e1	7.1597008e-1	
2024-07-10	14:12:58	3.57511e2	1.99317e1	1.76079e1	5.14802e1	1.01384e2	8.6506071e-2	1.1923861e-1	1.2078111e1	7.1262245e-1	
2024-07-10	14:12:58	3.57115e2	1.99328e1	1.76074e1	5.14802e1	1.01375e2	8.6427507e-2	1.1923354e-1	1.2087342e1	7.2443251e-1	
2024-07-10	14:12:59	3.56552e2	1.99361e1	1.76111e1	5.14769e1	1.01382e2	8.6333751e-2	1.1925488e-1	1.2072236e1	7.2157716e-1	
2024-07-10	14:12:59	3.55356e2	1.99521e1	1.76244e1	5.14769e1	1.01386e2	8.6122932e-2	1.1932259e-1	1.2084825e1	7.1837377e-1	
2024-07-10	14:13:00	3.55049e2	1.99468e1	1.76193e1	5.14802e1	1.01379e2	8.6061716e-2	1.1929422e-1	1.2068040e1	7.2345690e-1	
2024-07-10	14:13:00	3.56941e2	1.99381e1	1.76119e1	5.14769e1	1.01376e2	8.6398124e-2	1.1925691e-1	1.2077271e1	7.1391844e-1	
2024-07-10	14:13:01	3.55703e2	1.99359e1	1.76115e1	5.14769e1	1.01385e2	8.6184501e-2	1.1925768e-1	1.2083985e1	7.1433172e-1	
2024-07-10	14:13:01	3.55101e2	1.99433e1	1.76174e1	5.14868e1	1.01385e2	8.6074771e-2	1.1928486e-1	1.2111680e1	7.2041654e-1	
2024-07-10	14:13:02	3.56976e2	1.99484e1	1.76207e1	5.14868e1	1.01380e2	8.6406116e-2	1.1929982e-1	1.2087342e1	7.2238440e-1	
2024-07-10	14:13:02	3.55724e2	1.99419e1	1.76153e1	5.14835e1	1.01379e2	8.6181583e-2	1.1927348e-1	1.2078950e1	7.1887006e-1	
2024-07-10	14:13:03	3.55885e2	1.99474e1	1.76191e1	5.14802e1	1.01376e2	8.6208162e-2	1.1929243e-1	1.2069718e1	7.2244653e-1	
2024-07-10	14:13:03	3.57321e2	1.99570e1	1.76269e1	5.14769e1	1.01376e2	8.6466493e-2	1.1933243e-1	1.2104966e1	7.1522521e-1	
